gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through_defined,pass_through,balance_comparable,truncated_by_depth,unobserved_funding,seed_reach,seed_payers,in_cycle,reciprocal_neighbors,repeat_routes,fast_out_share,matched_lag_days,max_payers_same_day,burst_share,near_threshold_share,in_avg_kzt,out_avg_kzt,volume_depth_percentile,neighbor_clusters,base_role,structural_neighbors,flags,priority_role,priority_reach,priority_volume,priority_pagerank,priority_patterns,seed_discount
100000001788284100,peripheral,0.5,26,0.45463103,"Колено 3; входящих связей 1, исходящих 5; вход 8,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,5,8000,296700,1,8,0.000297744064737,5.94440554161e-05,True,37.0875,True,False,True,7,0,True,1,3,0,0,1,0.659337052839,0.333333333333,8000,37087.5,0.766793409379,1,peripheral,0,unobserved_funding;directed_cycle,0.03,0.1875,0.148615313484,0.0551823843416,0.0333333333333,1
100000001805543100,terminal,0.51,3,0.50088929,"Колено 1; вход 59,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,1,0,59000,0,1,0,0.000290339242865,0,True,0,True,False,False,7,1,False,0,0,0,0,1,1,0,59000,0,0.425847457627,1,terminal,1,none,0.15,0.1875,0.129292317221,0.034096975089,0,1
100000001808684100,peripheral,0.5,21,0.40370227,"Колено 3; входящих связей 1, исходящих 1; вход 48,400 KZT. Пороги значимых ролей не достигнуты.",3,False,1,1,48400,37700,3,2,0.00116284813485,0,True,0.778925619835,True,False,False,1,0,True,1,2,0,0,1,0.708478513357,0.4,16133.3333333,18850,0.50443599493,1,peripheral,0,directed_cycle,0.03,0.0625,0.133740820108,0.144128113879,0.0333333333333,1
100000001816678100,peripheral,0.25,4,0.41765294,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 60,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,60000,0,1,0,0.000307964868518,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,60000,0,0.638513513514,1,peripheral,0,truncated_depth4,0.03,0.1875,0.129490126369,0.0706628113879,0,1
100000001818442100,peripheral,0.5,14,0.4027056,"Колено 3; входящих связей 1, исходящих 0; вход 42,215 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,42215,0,1,0,0.000299656662409,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,42215,0,0.352344740177,1,peripheral,1,none,0.03,0.1875,0.12535239532,0.059853202847,0,1
100000001819396100,terminal,0.628978,27,0.56404851,"Колено 3; вход 166,080 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,166080,0,1,0,0.000325314858844,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,166080,0,0.653992395437,1,terminal,0,none,0.15,0.1875,0.14147288998,0.0850756227758,0,1
100000001822623100,terminal,0.668111,1,0.56464395,"Колено 2; вход 201,300 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,201300,0,1,0,0.000321704285797,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,201300,0,0.688311688312,1,terminal,0,none,0.15,0.1875,0.14373647958,0.0834074733096,0,1
100000001822650100,peripheral,0.25,2,0.43121527,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 112,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,112000,0,1,0,0.000304241519841,0,True,0,True,True,False,8,0,False,0,0,0,0,1,1,0,112000,0,0.765765765766,1,peripheral,1,truncated_depth4,0.03,0.19812031259,0.136836060064,0.0662588967972,0,1
100000001825934100,peripheral,0.5,33,0.34554192,"Колено 3; входящих связей 1, исходящих 1; вход 40,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,1,40000,97000,1,1,0.000472918744382,9.90734256935e-07,True,2.425,True,False,True,1,0,False,0,0,0,0,1,0.70802919708,0,40000,97000,0.60329531052,1,peripheral,0,unobserved_funding,0.03,0.0625,0.139207397043,0.113834519573,0,1
100000001831496100,peripheral,0.5,16,0.40669252,"Колено 3; входящих связей 1, исходящих 1; вход 25,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,1,25000,373000,1,1,0.000291079512972,1.84937061295e-06,True,14.92,True,False,True,7,0,False,0,0,0,0,1,0.937185929648,0,25000,373000,0.821926489227,2,peripheral,1,unobserved_funding,0.03,0.1875,0.151759241492,0.0374332740214,0,1
100000001835625100,terminal,0.527922,5,0.48131382,"Колено 3; вход 75,130 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,75130,0,1,0,0.000286452132516,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,75130,0,0.480354879594,1,terminal,1,none,0.15,0.1875,0.132136772338,0.0116770462633,0,1
100000001837130100,terminal,0.636556,11,0.53863248,"Колено 3; вход 172,900 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,172900,0,1,0,0.000299253922524,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,172900,0,0.661596958175,1,terminal,1,none,0.15,0.1875,0.141946539123,0.0591859430605,0,1
100000001845505100,peripheral,0.25,7,0.46591086,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 20,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,20000,0,1,0,0.000588641446645,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,20000,0,0.370495495495,1,peripheral,0,truncated_depth4,0.03,0.1875,0.116560329835,0.131850533808,0,1
100000001848426100,terminal,0.550589,21,0.41145424,"Колено 2; вход 95,530 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,95530,0,1,0,0.000302021433547,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,95530,0,0.528138528139,1,terminal,1,none,0.15,0.0625,0.134964028376,0.0639902135231,0,1
100000001851289100,terminal,0.566122,3,0.52525027,"Колено 1; вход 109,510 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,1,0,109510,0,3,0,0.000295734261507,0,True,0,True,False,False,7,1,False,0,1,0,0,1,1,0,36503.3333333,0,0.574152542373,1,terminal,1,none,0.15,0.1875,0.136571447297,0.0511788256228,0,1
100000001852140100,peripheral,0.5,44,0.35295595,"Колено 3; входящих связей 1, исходящих 0; вход 30,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,30000,0,1,0,0.000798289150029,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,30000,0,0.283269961977,1,peripheral,0,none,0.03,0.0625,0.121332281665,0.13912366548,0,1
100000001853812100,terminal,0.522222,7,0.52545474,"Колено 3; вход 70,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,70000,0,1,0,0.000298167316873,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,70000,0,0.468948035488,1,terminal,1,none,0.15,0.1875,0.131304384807,0.0566503558719,0,1
100000001857829100,consolidator,0.55,18,0.86759994,"Вход от 6 плательщиков (seed: 0); 888,535 KZT; исходящих связей 16. Признаки консолидации.",2,False,6,16,888535,2390993,9,16,0.000616547666151,0.00195959937728,True,2.69093845487,True,False,True,7,0,True,2,2,0.537964176988,1.24267782427,3,0.35221531879,0.04,98726.1111111,149437.0625,0.965367965368,6,consolidator,5,unobserved_funding;fast_temporal_match;sync_inflow;directed_cycle,0.27,0.1875,0.176581261043,0.133518683274,0.1,1
100000001860090100,peripheral,0.5,21,0.2941695,"Колено 3; входящих связей 1, исходящих 0; вход 5,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,5000,0,1,0,0.000375625743178,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,1,5000,0,0.00506970849176,1,peripheral,0,none,0.03,0.0625,0.100246013331,0.101423487544,0,1
100000001870116100,peripheral,0.5,8,0.23989825,"Колено 1; входящих связей 1, исходящих 0; вход 24,000 KZT. Пороги значимых ролей не достигнуты.",1,False,1,0,24000,0,1,0,0.000289036793753,0,True,0,True,False,False,1,1,False,0,0,0,0,1,1,0,24000,0,0.188559322034,1,peripheral,1,none,0.03,0.0625,0.118706077189,0.0286921708185,0,1
100000001872484100,peripheral,0.5,43,0.44094305,"Колено 1; входящих связей 1, исходящих 3; вход 871,400 KZT. Пороги значимых ролей не достигнуты.",1,False,1,3,871400,514580,13,9,0.00235830554031,5.94440554161e-07,True,0.590521000689,True,False,False,1,1,True,1,2,0.0816846453982,1.71649339702,1,0.22511147347,0.136363636364,67030.7692308,57175.5555556,0.942796610169,1,peripheral,0,directed_cycle,0.03,0.0625,0.166444233232,0.148665480427,0.0333333333333,1
100000001875167100,terminal,1,5,0.57943975,"Колено 3; вход 1,000,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,1000000,0,2,0,0.00031617812706,0,True,0,True,False,False,7,0,False,0,1,0,0,1,1,0,500000,0,0.941064638783,1,terminal,1,none,0.15,0.1875,0.162602562538,0.0793371886121,0,1
100000001875239100,terminal,1,2,0.63763684,"Колено 3; вход 712,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,3,0,712000,0,3,0,0.000332190433228,0,True,0,True,False,False,9,0,False,0,0,0,0,3,1,0,237333.333333,0,0.899873257288,1,terminal,3,sync_inflow,0.15,0.20762050593,0.158604712411,0.0880782918149,0.0333333333333,1
100000001884825100,terminal,0.994444,2,0.59326062,"Колено 3; вход 495,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,3,0,495000,0,3,0,0.00033829738481,0,True,0,True,False,False,8,0,False,0,0,0,0,2,0.505050505051,0,165000,0,0.861850443599,1,terminal,3,none,0.15,0.19812031259,0.154326245604,0.0908140569395,0,1
100000001887715100,peripheral,0.5,2,0.57984023,"Колено 3; входящих связей 3, исходящих 1; вход 1,331,500 KZT. Пороги значимых ролей не достигнуты.",3,False,3,1,1331500,750000,4,1,0.000726488951059,2.25887410581e-05,True,0.563274502441,True,False,False,9,0,False,0,1,0,0,3,1,0,332875,750000,0.982256020279,1,peripheral,1,sync_inflow,0.03,0.20762050593,0.171230692626,0.13765569395,0.0333333333333,1
100000001893287100,peripheral,0.5,21,0.43441445,"Колено 3; входящих связей 1, исходящих 1; вход 18,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,1,18000,152700,3,14,0.000613755436307,0,True,8.48333333333,True,False,True,1,0,True,1,2,0.666666666667,1,1,0.146455770357,0.294117647059,6000,10907.1428571,0.660329531052,1,peripheral,0,unobserved_funding;fast_temporal_match;directed_cycle,0.03,0.0625,0.14179582174,0.133451957295,0.0666666666667,1
100000001899164100,peripheral,0.5,12,0.55649096,"Колено 1; входящих связей 4, исходящих 3; вход 291,675 KZT. Пороги значимых ролей не достигнуты.",1,False,4,3,291675,76500,5,3,0.00116630557205,0.000126615838036,True,0.262278220622,True,False,False,8,1,True,2,1,0,0,2,0.574658789978,0.25,58335,25500,0.779661016949,2,peripheral,1,directed_cycle,0.03,0.19812031259,0.150842469661,0.144194839858,0.0333333333333,1
100000001904863100,terminal,1,15,0.64293974,"Колено 2; вход 500,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,500000,0,1,0,0.000478239867253,0,True,0,True,False,False,11,0,False,0,0,0,0,1,1,0,500000,0,0.824675324675,1,terminal,0,none,0.15,0.224060156295,0.154444533449,0.114435053381,0,1
100000001924185100,terminal,0.612222,16,0.5855426,"Колено 1; вход 151,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,2,0,151000,0,2,0,0.000308532239712,0,True,0,True,False,False,11,2,False,0,0,0,0,1,0.761589403974,0,75500,0,0.616525423729,2,terminal,2,none,0.15,0.224060156295,0.140352554944,0.0711298932384,0,1
100000001927599100,terminal,0.653333,14,0.58576156,"Колено 3; вход 188,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,2,0,188000,0,2,0,0.00032543650578,0,True,0,True,False,False,9,0,False,0,0,0,0,2,1,0,94000,0,0.674271229404,1,terminal,1,none,0.15,0.20762050593,0.142931982511,0.0852090747331,0,1
100000001929088100,terminal,0.884456,9,0.47983069,"Колено 1; вход 396,010 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,2,0,396010,0,2,0,0.000315846658507,0,True,0,True,False,False,2,2,False,0,0,0,0,1,0.530289639151,0,198005,0,0.790254237288,1,terminal,2,none,0.15,0.0990601562951,0.151700246204,0.0790702846975,0,1
100000001934935100,terminal,0.576594,1,0.51094173,"Колено 3; вход 118,935 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,118935,0,1,0,0.000290689060356,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,118935,0,0.577946768061,1,terminal,1,none,0.15,0.1875,0.137543148858,0.0358985765125,0,1
100000001937767100,peripheral,0.5,15,0.59939703,"Колено 1; входящих связей 1, исходящих 4; вход 53,000 KZT. Пороги значимых ролей не достигнуты.",1,False,1,4,53000,1933000,1,6,0.000883278384083,5.66998905284e-05,True,36.4716981132,True,False,True,11,1,True,1,1,0,0,1,0.503524672709,0,53000,322166.666667,0.970338983051,2,peripheral,1,unobserved_funding;directed_cycle,0.03,0.224060156295,0.170677920891,0.141325622776,0.0333333333333,1
100000001952325100,terminal,0.530987,8,0.40604863,"Колено 1; вход 77,888 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,1,0,77888,0,2,0,0.000300262099941,0,True,0,True,False,False,1,1,False,0,1,0,0,1,0.664338537387,0,38944,0,0.489406779661,1,terminal,1,none,0.15,0.0625,0.132561082574,0.060987544484,0,1
100000001953577100,peripheral,0.5,8,0.22461931,"Колено 1; входящих связей 1, исходящих 0; вход 15,600 KZT. Пороги значимых ролей не достигнуты.",1,False,1,0,15600,0,1,0,0.000287287005823,0,True,0,True,False,False,1,1,False,0,0,0,0,1,1,0,15600,0,0.0868644067797,1,peripheral,1,none,0.03,0.0625,0.113636213665,0.0184830960854,0,1
100000001954534100,peripheral,0.5,11,0.44461818,"Колено 3; входящих связей 1, исходящих 1; вход 13,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,1,13000,40000,1,1,0.000364752896554,1.96165382873e-05,True,3.07692307692,True,False,True,7,0,False,0,0,0,0,1,0.754716981132,0,13000,40000,0.423320659062,1,peripheral,0,unobserved_funding,0.03,0.1875,0.128030106554,0.0990880782918,0,1
100000001954903100,peripheral,0.5,10,0.26562403,"Колено 2; входящих связей 1, исходящих 0; вход 27,118 KZT. Пороги значимых ролей не достигнуты.",2,False,1,0,27118,0,1,0,0.000296864587569,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,27118,0,0.24025974026,1,peripheral,1,none,0.03,0.0625,0.120143601196,0.0529804270463,0,1
100000001957974100,peripheral,0.25,15,0.45335023,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 500,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,500000,0,1,0,0.000318407339574,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,500000,0,0.949324324324,1,peripheral,0,truncated_depth4,0.03,0.1875,0.154444533449,0.0814056939502,0,1
100000001960517100,terminal,0.666667,9,0.48940632,"Колено 1; вход 200,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,1,0,200000,0,1,0,0.0003571885242,0,True,0,True,False,False,2,1,False,0,0,0,0,1,1,0,200000,0,0.676906779661,1,terminal,0,none,0.15,0.0990601562951,0.143660225347,0.0966859430605,0,1
100000001961048100,terminal,0.611111,29,0.54223165,"Колено 2; вход 150,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,150000,0,1,0,0.000302605938482,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,150000,0,0.609307359307,1,terminal,1,none,0.15,0.1875,0.140274352086,0.0644572953737,0,1
100000001965374100,peripheral,0.5,12,0.45192874,"Колено 2; входящих связей 2, исходящих 3; вход 1,759,720 KZT. Пороги значимых ролей не достигнуты.",2,False,2,3,1759720,3082100,8,5,0.00127048307886,1.5851748111e-06,True,1.75147182506,True,False,True,1,0,True,1,3,0.0647830336644,1,2,0.41079594037,0,219965,616420,0.980519480519,1,peripheral,0,unobserved_funding;directed_cycle,0.03,0.0625,0.18116657856,0.144928825623,0.0333333333333,1
100000001969496100,peripheral,0.5,15,0.37033563,"Колено 3; входящих связей 1, исходящих 0; вход 22,740 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,22740,0,1,0,0.000290442905929,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,22740,0,0.195183776933,1,peripheral,1,none,0.03,0.1875,0.118071391229,0.0347642348754,0,1
100000001985793100,terminal,0.911111,9,0.46484799,"Колено 2; вход 420,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,420000,0,1,0,0.000370555254765,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,420000,0,0.798701298701,1,terminal,0,none,0.15,0.0625,0.152392474394,0.0999555160142,0,1
100000001987030100,peripheral,0.5,3,0.3867829,"Колено 1; входящих связей 2, исходящих 1; вход 30,864 KZT. Пороги значимых ролей не достигнуты.",1,False,2,1,30864,19000,2,1,0.000292277652789,5.70662931995e-05,True,0.615603939865,True,False,False,7,1,False,0,0,0,0,1,0.474651050858,0.333333333333,15432,19000,0.375,2,peripheral,2,none,0.03,0.1875,0.127312263978,0.0419706405694,0,1
100000001991973100,peripheral,0.25,10,0.25936622,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 20,800 KZT. Роль за границей обхода не установлена.",4,False,1,0,20800,0,1,0,0.00029509511764,0,True,0,True,True,False,1,0,False,0,0,0,0,1,1,0,20800,0,0.403153153153,1,peripheral,1,truncated_depth4,0.03,0.0625,0.117021917938,0.0498443060498,0,1
100000002015633100,terminal,0.549967,5,0.48907633,"Колено 3; вход 94,970 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,94970,0,1,0,0.000287089804548,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,94970,0,0.524714828897,1,terminal,1,none,0.15,0.1875,0.13489483251,0.0166814946619,0,1
100000002028158100,peripheral,0.5,3,0.39022319,"Колено 2; входящих связей 1, исходящих 0; вход 34,800 KZT. Пороги значимых ролей не достигнуты.",2,False,1,0,34800,0,1,0,0.000295023251332,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,34800,0,0.305194805195,1,peripheral,1,none,0.03,0.1875,0.123079066465,0.0496441281139,0,1
100000002032323100,peripheral,0.5,31,0.48999587,"Колено 3; входящих связей 1, исходящих 1; вход 300,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,1,300000,1050000,1,2,0.000401716634247,1.96165382873e-05,True,3.5,True,False,True,7,0,False,0,1,0,0,1,0.555555555556,0,300000,525000,0.958174904943,1,peripheral,0,unobserved_funding,0.03,0.1875,0.166134660021,0.106361209964,0,1
100000002087788100,terminal,0.556111,5,0.60851468,"Колено 2; вход 100,500 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,100500,0,1,0,0.000654158716538,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,100500,0,0.545454545455,1,terminal,0,none,0.15,0.1875,0.135560943944,0.135453736655,0,1
100000002095257100,peripheral,0.5,12,0.43983749,"Колено 3; входящих связей 1, исходящих 0; вход 8,500 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,8500,0,1,0,0.000394086431173,0,True,0,True,False,False,8,0,False,0,0,0,0,1,1,1,8500,0,0.0361216730038,1,peripheral,0,none,0.03,0.19812031259,0.106490307966,0.105226868327,0,1
100000002103448100,peripheral,0.5,6,0.23724753,"Колено 3; входящих связей 1, исходящих 0; вход 27,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,27000,0,1,0,0.000288220623233,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,27000,0,0.261089987326,1,peripheral,1,none,0.03,0.0625,0.120092277808,0.0246552491103,0,1
100000002109656100,terminal,1,10,0.47383387,"Колено 3; вход 500,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",3,False,1,0,500000,0,1,0,0.000307682833149,0,True,0,True,False,False,2,0,False,0,0,0,0,1,1,0,500000,0,0.867553865653,1,terminal,1,none,0.15,0.0990601562951,0.154444533449,0.0703291814947,0,1
100000002116705100,peripheral,0.5,6,0.22183523,"Колено 3; входящих связей 1, исходящих 0; вход 17,600 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,17600,0,1,0,0.000286764241695,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,17600,0,0.145754119138,1,peripheral,1,none,0.03,0.0625,0.115055866891,0.0142793594306,0,1
100000002119762100,peripheral,0.25,5,0.46909873,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 77,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,77000,0,6,0,0.000526398075512,0,True,0,True,True,False,7,0,False,0,1,0,0,1,0.649350649351,0.5,12833.3333333,0,0.682432432432,1,peripheral,0,truncated_depth4,0.03,0.1875,0.132426128887,0.119172597865,0,1
100000002121357100,peripheral,0.5,2,0.46357532,"Колено 3; входящих связей 2, исходящих 1; вход 255,300 KZT. Пороги значимых ролей не достигнуты.",3,False,2,1,255300,113000,2,1,0.000324477923588,2.15980068012e-05,True,0.442616529573,True,False,False,8,0,False,0,0,0,0,1,0.402660874287,0,127650,113000,0.807351077313,1,peripheral,2,none,0.03,0.19812031259,0.150846464886,0.0846085409253,0,1
100000002126791100,peripheral,0.25,2,0.53374393,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 1,313,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,1313000,0,3,0,0.000568334508438,0,True,0,True,True,False,9,0,False,0,1,0,0,1,0.55064737243,0,437666.666667,0,0.988738738739,1,peripheral,0,truncated_depth4,0.03,0.20762050593,0.165807584087,0.130315836299,0,1
100000002130400100,peripheral,0.25,33,0.27977298,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 10,000 KZT. Роль за границей обхода не установлена.",4,False,1,0,10000,0,1,0,0.000315778073237,0,True,0,True,True,False,1,0,False,0,0,0,0,1,1,0,10000,0,0.184684684685,1,peripheral,0,truncated_depth4,0.03,0.0625,0.10840287741,0.0788701067616,0,1
100000002132479100,peripheral,0.5,15,0.52144921,"Колено 2; входящих связей 1, исходящих 1; вход 30,000 KZT. Пороги значимых ролей не достигнуты.",2,False,1,1,30000,20000,2,1,0.000601615581533,0,True,0.666666666667,True,False,False,8,0,True,1,1,0,0,1,0.4,0,15000,20000,0.373376623377,1,peripheral,0,directed_cycle,0.03,0.19812031259,0.127344320171,0.132651245552,0.0333333333333,1
100000002152857100,peripheral,0.5,9,0.34828667,"Колено 1; входящих связей 1, исходящих 5; вход 105,000 KZT. Пороги значимых ролей не достигнуты.",1,False,1,5,105000,1230000,1,6,0.000298086703981,0.000313468318894,True,11.7142857143,True,False,True,1,1,False,0,1,1,2,1,0.539325842697,0,105000,205000,0.940677966102,3,peripheral,2,unobserved_funding;fast_temporal_match,0.03,0.0625,0.166003155231,0.0564501779359,0.0333333333333,1
100000002156381100,peripheral,0.5,16,0.53812863,"Колено 2; входящих связей 2, исходящих 1; вход 61,000 KZT. Пороги значимых ролей не достигнуты.",2,False,2,1,61000,21800,7,3,0.00107442077479,4.24034261968e-05,True,0.35737704918,True,False,False,8,0,True,1,2,0.0819672131148,1,2,0.253623188406,0.7,8714.28571429,7266.66666667,0.482683982684,1,peripheral,0,directed_cycle,0.03,0.19812031259,0.133280855063,0.143394128114,0.0333333333333,1
100000002158488100,peripheral,0.5,8,0.25032138,"Колено 1; входящих связей 1, исходящих 0; вход 31,723 KZT. Пороги значимых ролей не достигнуты.",1,False,1,0,31723,0,1,0,0.000290645557109,0,True,0,True,False,False,1,1,False,0,0,0,0,1,1,0,31723,0,0.258474576271,1,peripheral,1,none,0.03,0.0625,0.121989526873,0.0358318505338,0,1
100000002170580100,terminal,0.611111,10,0.44872631,"Колено 2; вход 150,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",2,False,1,0,150000,0,1,0,0.000354989467858,0,True,0,True,False,False,1,0,False,0,0,0,0,1,1,0,150000,0,0.609307359307,1,terminal,1,none,0.15,0.0625,0.140274352086,0.0959519572954,0,1
100000002173070100,peripheral,0.5,19,0.36722419,"Колено 2; входящих связей 1, исходящих 0; вход 30,000 KZT. Пороги значимых ролей не достигнуты.",2,False,1,0,30000,0,1,0,0.000288972468699,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,0,30000,0,0.266233766234,1,peripheral,1,none,0.03,0.1875,0.121332281665,0.0283919039146,0,1
100000002173161100,terminal,1,2,0.63491036,"Колено 1; вход 1,427,500 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,3,0,1427500,0,5,0,0.000432887236493,0,True,0,True,False,False,9,1,False,0,1,0,0,2,0.390893169877,0,285500,0,0.947033898305,2,terminal,3,none,0.15,0.20762050593,0.166791637496,0.110498220641,0,1
100000002175422100,peripheral,0.5,32,0.59320089,"Колено 2; входящих связей 3, исходящих 6; вход 68,500 KZT. Пороги значимых ролей не достигнуты.",2,False,3,6,68500,1621188,5,14,0.000839572055732,0.000158715627961,True,23.6669781022,True,False,True,7,0,True,3,5,0.56204379562,1.74025974026,2,0.38172254286,0.105263157895,13700,115799.142857,0.930735930736,2,peripheral,0,unobserved_funding;fast_temporal_match;directed_cycle,0.03,0.1875,0.168776211267,0.140258007117,0.0666666666667,1
100000002182176100,peripheral,0.5,1,0.38342456,"Колено 1; входящих связей 1, исходящих 0; вход 42,465 KZT. Пороги значимых ролей не достигнуты.",1,False,1,0,42465,0,1,0,0.000291943882878,0,True,0,True,False,False,7,1,False,0,0,0,0,1,1,0,42465,0,0.326271186441,1,peripheral,1,none,0.03,0.1875,0.125421888242,0.0405026690391,0,1
100000002184107100,peripheral,0.5,13,0.34647705,"Колено 3; входящих связей 1, исходящих 0; вход 6,066 KZT. Пороги значимых ролей не достигнуты.",3,False,1,0,6066,0,1,0,0.000288618319031,0,True,0,True,False,False,7,0,False,0,0,0,0,1,1,1,6066,0,0.0221799746515,1,peripheral,0,none,0.03,0.1875,0.102520203511,0.0264568505338,0,1
100000002185328100,peripheral,0.5,19,0.44328837,"Колено 3; входящих связей 1, исходящих 4; вход 15,000 KZT. Пороги значимых ролей не достигнуты.",3,False,1,4,15000,55000,1,4,0.000349792818253,6.16236707814e-05,True,3.66666666667,True,False,True,7,0,False,0,0,0,0,1,0.285714285714,0,15000,13750,0.468948035488,1,peripheral,0,unobserved_funding,0.03,0.1875,0.131304384807,0.0944839857651,0,1
100000002188586100,peripheral,0.25,14,0.39849382,"4-е колено: исходящие не выгружены. Вход 1 плательщиков, 38,310 KZT. Роль за границей обхода не установлена.",4,False,1,0,38310,0,1,0,0.000298269038258,0,True,0,True,True,False,7,0,False,0,0,0,0,1,1,0,38310,0,0.52027027027,1,peripheral,1,truncated_depth4,0.03,0.1875,0.124210015029,0.0567838078292,0,1
100000002188829100,terminal,0.888889,4,0.61665371,"Колено 1; вход 400,000 KZT; исходящих связей 0, выход/вход=0.00. Получатель в видимой выборке.",1,False,1,0,400000,0,1,0,0.000363483827522,0,True,0,True,False,False,10,1,False,0,0,0,0,1,1,0,400000,0,0.795550847458,1,terminal,1,none,0.15,0.216214476165,0.151818236782,0.0986209964413,0,1
